;advers;age;cluster
716;Jelena Jankovic;31.019849418200003;3
717;Jelena Jankovic;31.2689938398;10
718;Jelena Jankovic;31.633127994499997;10
719;Jelena Jankovic;30.962354551700006;3
720;Jelena Jankovic;30.981519507199998;3
721;Jelena Jankovic;31.4223134839;10
722;Jelena Jankovic;31.613963039;10
723;Jelena Jankovic;31.575633128000003;10
724;Jelena Jankovic;31.288158795300003;10
725;Jelena Jankovic;31.364818617399997;10
726;Jelena Jankovic;31.230663928800002;10
727;Jelena Jankovic;31.3264887064;10
728;Jelena Jankovic;31.498973306;10
729;Jelena Jankovic;30.8856947296;3
730;Jelena Jankovic;30.866529774099998;3
731;Jelena Jankovic;31.019849418200003;3
732;Jelena Jankovic;31.0581793292;3
733;Jelena Jankovic;31.1923340178;10
734;Jelena Jankovic;31.2689938398;10
735;Jelena Jankovic;31.633127994499997;10
736;Jelena Jankovic;31.5947980835;10
737;Jelena Jankovic;30.847364818600006;3
738;Jelena Jankovic;31.1731690623;3
739;Jelena Jankovic;30.9377138946;3
740;Jelena Jankovic;30.9377138946;3
741;Jelena Jankovic;32.0930869268;10
742;Jelena Jankovic;32.3997262149;10
743;Jelena Jankovic;31.8822724162;10
744;Jelena Jankovic;31.8822724162;10
745;Jelena Jankovic;32.0164271047;10
746;Jelena Jankovic;32.2080766598;10
747;Jelena Jankovic;31.9780971937;10
748;Jelena Jankovic;32.0930869268;10
749;Jelena Jankovic;31.958932238200003;10
750;Jelena Jankovic;31.8631074606;10
751;Jelena Jankovic;31.843942505100003;10
752;Jelena Jankovic;32.3997262149;10
753;Jelena Jankovic;32.1697467488;10
754;Jelena Jankovic;32.3039014374;10
755;Jelena Jankovic;31.920602327199997;10
756;Jelena Jankovic;32.2464065708;10
757;Jelena Jankovic;32.3422313484;10
758;Jelena Jankovic;32.4955509925;10
759;Jelena Jankovic;31.8822724162;10
760;Jelena Jankovic;32.0164271047;10
761;Jelena Jankovic;32.054757015700005;10
762;Jelena Jankovic;32.2080766598;10
763;Jelena Jankovic;32.2847364819;10
764;Jelena Jankovic;32.1889117043;10
765;Jelena Jankovic;32.4188911704;10
766;Mandy Minella;30.212183436;8
767;Mandy Minella;30.5188227242;8
768;Mandy Minella;30.5188227242;8
769;Mandy Minella;30.5188227242;8
770;Mandy Minella;30.5188227242;8
771;Mandy Minella;30.5188227242;8
772;Mandy Minella;30.633812457199998;8
773;Mandy Minella;30.5954825462;8
774;Mandy Minella;30.9021218344;8
775;Mandy Minella;30.8829568789;8
776;Mandy Minella;30.8062970568;8
777;Mandy Minella;30.212183436;8
778;Mandy Minella;30.633812457199998;8
779;Mandy Minella;30.5954825462;8
780;Mandy Minella;30.7679671458;8
781;Mandy Minella;31.3620807666;8
782;Mandy Minella;31.5345653662;8
783;Mandy Minella;31.5345653662;8
784;Mandy Minella;31.5345653662;8
785;Mandy Minella;31.189596166999998;8
786;Mandy Minella;31.189596166999998;8
787;Mandy Minella;31.189596166999998;8
788;Mandy Minella;31.151266256;8
789;Mandy Minella;31.3237508556;8
790;Mandy Minella;31.4113620808;8
791;Mandy Minella;31.4962354552;8
792;Mandy Minella;31.2470910335;8
793;Mandy Minella;31.3620807666;8
794;Mandy Minella;31.1321013005;8
795;Mandy Minella;31.5345653662;8
796;Mandy Minella;31.572895277199997;8
797;Mandy Minella;31.189596166999998;8
798;Mandy Minella;31.515400410700003;8
799;Mandy Minella;31.611225188200002;8
800;Mandy Minella;31.151266256;8
801;Mandy Minella;31.285420944600002;8
802;Mandy Minella;31.3237508556;8
803;Mandy Minella;31.5537303217;8
804;Mandy Minella;31.4113620808;8
805;Mandy Minella;31.4113620808;8
806;Mandy Minella;32.7994524298;8
807;Mandy Minella;32.818617385399996;8
808;Mandy Minella;32.818617385399996;8
809;Mandy Minella;32.6461327858;8
810;Mandy Minella;32.6461327858;8
811;Mandy Minella;32.6461327858;8
812;Mandy Minella;32.6461327858;8
813;Mandy Minella;32.4024640657;8
814;Mandy Minella;32.4052019165;8
815;Mandy Minella;32.8952772074;8
816;Mandy Minella;32.7994524298;8
817;Mandy Minella;32.818617385399996;8
818;Mandy Minella;32.4928131417;8
819;Mandy Minella;32.6461327858;8
820;Mandy Minella;32.3778234086;8
821;Mandy Minella;32.5119780972;8
822;Mandy Minella;32.4079397673;8
823;Mandy Minella;32.4106776181;8
824;Mandy Minella;33.3552361396;8
825;Mandy Minella;33.4318959617;8
826;Mandy Minella;33.5085557837;8
827;Mandy Minella;33.2128678987;8
828;Mandy Minella;33.2101300479;8
829;Mandy Minella;33.2073921971;8
830;Mandy Minella;33.2156057495;8
831;Mandy Minella;33.891854893899996;8
832;Mandy Minella;33.3552361396;8
833;Mandy Minella;33.4127310062;8
834;Mandy Minella;33.4893908282;8
835;Mandy Minella;33.4318959617;8
836;Mandy Minella;33.5277207392;8
837;Mandy Minella;33.18275154;8
838;Mandy Minella;33.374401095100005;8
839;Mandy Minella;33.5085557837;8
840;Mandy Minella;33.604380561300005;8
841;Mandy Minella;33.757700205300004;8
842;Mandy Minella;33.5852156057;8
843;Mandy Minella;34.275154004099996;8
844;Mandy Minella;35.6358658453;8
845;Mandy Minella;35.8083504449;8
846;Mandy Minella;35.6167008898;8
847;Mandy Minella;35.6358658453;8
848;Mandy Minella;35.6550308008;8
849;Mandy Minella;35.8083504449;8
850;Mandy Minella;35.8466803559;8
851;Mandy Minella;35.9041752225;8
852;Mandy Minella;35.923340178000004;8
853;Samantha Stosur;32.128678987;10
854;Samantha Stosur;32.128678987;10
855;Samantha Stosur;32.0136892539;10
856;Samantha Stosur;32.0136892539;10
857;Samantha Stosur;32.3203285421;10
858;Samantha Stosur;32.0711841205;10
859;Samantha Stosur;32.0711841205;10
860;Samantha Stosur;32.0711841205;10
861;Samantha Stosur;32.0711841205;10
862;Samantha Stosur;32.1478439425;10
863;Samantha Stosur;32.1478439425;10
864;Samantha Stosur;32.1478439425;10
865;Samantha Stosur;32.1478439425;10
866;Samantha Stosur;32.1478439425;10
867;Samantha Stosur;32.243668720100004;10
868;Samantha Stosur;32.4161533196;10
869;Samantha Stosur;31.783709787800003;10
870;Samantha Stosur;31.783709787800003;10
871;Samantha Stosur;31.9370294319;10
872;Samantha Stosur;31.9370294319;10
873;Samantha Stosur;32.1095140315;10
874;Samantha Stosur;31.7645448323;10
875;Samantha Stosur;32.090349076;10
876;Samantha Stosur;32.090349076;10
877;Samantha Stosur;32.090349076;10
878;Samantha Stosur;32.090349076;10
879;Samantha Stosur;32.3011635866;10
880;Samantha Stosur;32.3011635866;10
881;Samantha Stosur;32.3586584531;10
882;Samantha Stosur;32.3586584531;10
883;Samantha Stosur;31.8548939083;10
884;Samantha Stosur;31.8548939083;10
885;Samantha Stosur;32.128678987;10
886;Samantha Stosur;32.2245037645;10
887;Samantha Stosur;32.0136892539;10
888;Samantha Stosur;32.3203285421;10
889;Samantha Stosur;32.5311430527;10
890;Samantha Stosur;32.4928131417;10
891;Samantha Stosur;32.5886379192;10
892;Samantha Stosur;32.5886379192;10
893;Samantha Stosur;32.0711841205;10
894;Samantha Stosur;32.1478439425;10
895;Samantha Stosur;32.243668720100004;10
896;Samantha Stosur;32.4161533196;10
897;Samantha Stosur;31.8028747433;10
898;Samantha Stosur;31.783709787800003;10
899;Samantha Stosur;31.9370294319;10
900;Samantha Stosur;31.9753593429;10
901;Samantha Stosur;32.1095140315;10
902;Samantha Stosur;32.5119780972;10
903;Samantha Stosur;31.7645448323;10
904;Samantha Stosur;32.090349076;10
905;Samantha Stosur;32.3778234086;10
906;Samantha Stosur;32.3011635866;10
907;Samantha Stosur;32.3586584531;10
908;Samantha Stosur;32.0465434634;10
909;Samantha Stosur;32.0465434634;10
910;Samantha Stosur;33.144421629;10
911;Samantha Stosur;33.144421629;10
912;Samantha Stosur;33.144421629;10
913;Samantha Stosur;33.144421629;10
914;Samantha Stosur;33.144421629;10
915;Samantha Stosur;32.8952772074;10
916;Samantha Stosur;33.0102669405;10
917;Samantha Stosur;32.876112251900004;10
918;Samantha Stosur;33.5277207392;15
919;Samantha Stosur;33.5277207392;15
920;Samantha Stosur;33.0869267625;10
921;Samantha Stosur;32.8377823409;10
922;Samantha Stosur;32.8377823409;10
923;Samantha Stosur;33.163586584499996;10
924;Samantha Stosur;33.163586584499996;10
925;Samantha Stosur;33.163586584499996;10
926;Samantha Stosur;32.9719370294;10
927;Samantha Stosur;32.9719370294;10
928;Samantha Stosur;33.5085557837;15
929;Samantha Stosur;33.106091718;10
930;Samantha Stosur;33.106091718;10
931;Samantha Stosur;33.451060917199996;15
932;Samantha Stosur;32.8952772074;10
933;Samantha Stosur;33.0102669405;10
934;Samantha Stosur;32.876112251900004;10
935;Samantha Stosur;33.4702258727;15
936;Samantha Stosur;33.067761807;10
937;Samantha Stosur;33.5277207392;15
938;Samantha Stosur;33.4893908282;15
939;Samantha Stosur;33.0869267625;10
940;Samantha Stosur;32.8377823409;10
941;Samantha Stosur;33.163586584499996;10
942;Samantha Stosur;32.7994524298;10
943;Samantha Stosur;32.780287474299996;10
944;Samantha Stosur;32.933607118400005;10
945;Samantha Stosur;32.9719370294;10
946;Samantha Stosur;33.1252566735;10
947;Samantha Stosur;33.5085557837;15
948;Samantha Stosur;32.7611225188;10
949;Samantha Stosur;33.106091718;10
950;Samantha Stosur;34.140999315500004;15
951;Samantha Stosur;34.140999315500004;15
952;Samantha Stosur;33.8726899384;15
953;Samantha Stosur;34.1984941821;15
954;Samantha Stosur;34.083504449;15
955;Samantha Stosur;34.083504449;15
956;Samantha Stosur;34.2176591376;15
957;Samantha Stosur;34.2176591376;15
958;Samantha Stosur;34.2176591376;15
959;Samantha Stosur;34.2943189596;15
960;Samantha Stosur;34.2943189596;15
961;Samantha Stosur;34.160164271;15
962;Samantha Stosur;34.160164271;15
963;Samantha Stosur;34.2559890486;15
964;Samantha Stosur;33.7768651608;15
965;Samantha Stosur;33.930184804899994;15
966;Samantha Stosur;34.1026694045;15
967;Samantha Stosur;34.140999315500004;15
968;Samantha Stosur;34.3901437372;15
969;Samantha Stosur;33.891854893899996;15
970;Samantha Stosur;34.006844627;15
971;Samantha Stosur;33.8726899384;15
972;Samantha Stosur;34.5242984257;15
973;Samantha Stosur;34.4859685147;15
974;Samantha Stosur;34.1984941821;15
975;Samantha Stosur;34.083504449;15
976;Samantha Stosur;34.2176591376;15
977;Samantha Stosur;34.2943189596;15
978;Samantha Stosur;33.834360027399995;15
979;Samantha Stosur;34.160164271;15
980;Samantha Stosur;34.2559890486;15
981;Samantha Stosur;34.4093086927;15
982;Samantha Stosur;33.7960301164;15
983;Samantha Stosur;33.7768651608;15
984;Samantha Stosur;33.930184804899994;15
985;Samantha Stosur;33.9685147159;15
986;Samantha Stosur;34.12183436;15
987;Samantha Stosur;34.5051334702;15
988;Samantha Stosur;34.2368240931;15
989;Samantha Stosur;33.757700205300004;15
990;Samantha Stosur;34.1026694045;15
991;Samantha Stosur;34.0588637919;15
992;Samantha Stosur;35.1375770021;15
993;Samantha Stosur;35.4633812457;15
994;Samantha Stosur;35.4633812457;15
995;Samantha Stosur;35.4633812457;15
996;Samantha Stosur;35.4633812457;15
997;Samantha Stosur;35.5208761123;15
998;Samantha Stosur;35.444216290199996;15
999;Samantha Stosur;35.2142368241;15
1000;Samantha Stosur;35.2908966461;15
1001;Samantha Stosur;35.2908966461;15
1002;Samantha Stosur;35.156741957600005;15
1003;Samantha Stosur;34.7734428474;15
1004;Samantha Stosur;34.9650924025;15
1005;Samantha Stosur;34.9650924025;15
1006;Samantha Stosur;35.2334017796;15
1007;Samantha Stosur;35.1375770021;15
1008;Samantha Stosur;34.8692676249;15
1009;Samantha Stosur;35.4633812457;15
1010;Samantha Stosur;35.4825462012;15
1011;Samantha Stosur;35.5208761123;15
1012;Samantha Stosur;35.444216290199996;15
1013;Samantha Stosur;35.2142368241;15
1014;Samantha Stosur;35.2908966461;15
1015;Samantha Stosur;35.156741957600005;15
1016;Samantha Stosur;35.252566735100004;15
1017;Samantha Stosur;35.4058863792;15
1018;Samantha Stosur;34.7926078029;15
1019;Samantha Stosur;34.7734428474;15
1020;Samantha Stosur;34.9267624914;15
1021;Samantha Stosur;34.9650924025;15
1022;Samantha Stosur;35.2334017796;15
1023;Samantha Stosur;34.7542778919;15
1024;Samantha Stosur;35.0554414784;15
1025;Samantha Stosur;35.0554414784;15
1026;Samantha Stosur;35.7700205339;15
1027;Samantha Stosur;35.7700205339;15
1028;Samantha Stosur;35.7891854894;15
1029;Samantha Stosur;35.8083504449;15
1030;Samantha Stosur;36.8624229979;15
1031;Samantha Stosur;36.8405201916;15
1032;Samantha Stosur;36.8624229979;15
1033;Samantha Stosur;36.900752909;15
1034;Samantha Stosur;37.2073921971;15
1035;Samantha Stosur;37.2265571526;15
1036;Samantha Stosur;37.2457221081;15
1037;Samantha Stosur;37.284052019200004;15
1038;Samantha Stosur;37.3798767967;15
1039;Samantha Stosur;37.4182067077;15
1040;Svetlana Kuznetsova;31.077344284699997;10
1041;Svetlana Kuznetsova;31.077344284699997;10
1042;Svetlana Kuznetsova;31.3264887064;10
1043;Svetlana Kuznetsova;31.3264887064;10
1044;Svetlana Kuznetsova;30.6557152635;10
1045;Svetlana Kuznetsova;30.521560574899997;10
1046;Svetlana Kuznetsova;31.249828884299998;10
1047;Svetlana Kuznetsova;31.249828884299998;10
1048;Svetlana Kuznetsova;31.249828884299998;10
1049;Svetlana Kuznetsova;31.249828884299998;10
1050;Svetlana Kuznetsova;31.288158795300003;10
1051;Svetlana Kuznetsova;31.288158795300003;10
1052;Svetlana Kuznetsova;31.288158795300003;10
1053;Svetlana Kuznetsova;30.8281998631;10
1054;Svetlana Kuznetsova;30.8281998631;10
1055;Svetlana Kuznetsova;30.8281998631;10
1056;Svetlana Kuznetsova;30.904859685100003;10
1057;Svetlana Kuznetsova;30.904859685100003;10
1058;Svetlana Kuznetsova;30.904859685100003;10
1059;Svetlana Kuznetsova;31.0006844627;10
1060;Svetlana Kuznetsova;31.0006844627;10
1061;Svetlana Kuznetsova;31.0006844627;10
1062;Svetlana Kuznetsova;31.1731690623;10
1063;Svetlana Kuznetsova;30.559890486;10
1064;Svetlana Kuznetsova;30.5407255305;10
1065;Svetlana Kuznetsova;30.5407255305;10
1066;Svetlana Kuznetsova;30.5407255305;10
1067;Svetlana Kuznetsova;30.7323750856;10
1068;Svetlana Kuznetsova;30.7323750856;10
1069;Svetlana Kuznetsova;30.7323750856;10
1070;Svetlana Kuznetsova;30.7323750856;10
1071;Svetlana Kuznetsova;30.7323750856;10
1072;Svetlana Kuznetsova;30.866529774099998;10
1073;Svetlana Kuznetsova;30.866529774099998;10
1074;Svetlana Kuznetsova;30.866529774099998;10
1075;Svetlana Kuznetsova;31.3073237509;10
1076;Svetlana Kuznetsova;31.3073237509;10
1077;Svetlana Kuznetsova;31.3073237509;10
1078;Svetlana Kuznetsova;31.3073237509;10
1079;Svetlana Kuznetsova;31.2689938398;10
1080;Svetlana Kuznetsova;31.1348391513;10
1081;Svetlana Kuznetsova;31.1348391513;10
1082;Svetlana Kuznetsova;31.1156741958;10
1083;Svetlana Kuznetsova;31.1156741958;10
1084;Svetlana Kuznetsova;30.981519507199998;10
1085;Svetlana Kuznetsova;30.636550308;10
1086;Svetlana Kuznetsova;31.077344284699997;10
1087;Svetlana Kuznetsova;31.3264887064;10
1088;Svetlana Kuznetsova;31.3264887064;10
1089;Svetlana Kuznetsova;30.6557152635;10
1090;Svetlana Kuznetsova;30.521560574899997;10
1091;Svetlana Kuznetsova;31.249828884299998;10
1092;Svetlana Kuznetsova;31.288158795300003;10
1093;Svetlana Kuznetsova;30.8281998631;10
1094;Svetlana Kuznetsova;30.904859685100003;10
1095;Svetlana Kuznetsova;31.0006844627;10
1096;Svetlana Kuznetsova;31.1731690623;10
1097;Svetlana Kuznetsova;30.559890486;10
1098;Svetlana Kuznetsova;30.694045174499998;10
1099;Svetlana Kuznetsova;30.7323750856;10
1100;Svetlana Kuznetsova;30.866529774099998;10
1101;Svetlana Kuznetsova;31.2689938398;10
1102;Svetlana Kuznetsova;30.847364818600006;10
1103;Svetlana Kuznetsova;31.1348391513;10
1104;Svetlana Kuznetsova;31.1156741958;10
1105;Svetlana Kuznetsova;30.611909650900003;10
1106;Svetlana Kuznetsova;30.611909650900003;10
1107;Svetlana Kuznetsova;31.8247775496;10
1108;Svetlana Kuznetsova;31.5947980835;10
1109;Svetlana Kuznetsova;31.920602327199997;10
1110;Svetlana Kuznetsova;31.920602327199997;10
1111;Svetlana Kuznetsova;31.920602327199997;10
1112;Svetlana Kuznetsova;32.0164271047;10
1113;Svetlana Kuznetsova;32.0164271047;10
1114;Svetlana Kuznetsova;32.0164271047;10
1115;Svetlana Kuznetsova;32.0164271047;10
1116;Svetlana Kuznetsova;32.1697467488;10
1117;Svetlana Kuznetsova;31.5564681725;10
1118;Svetlana Kuznetsova;31.5564681725;10
1119;Svetlana Kuznetsova;31.5564681725;10
1120;Svetlana Kuznetsova;31.537303216999998;10
1121;Svetlana Kuznetsova;31.6906228611;10
1122;Svetlana Kuznetsova;31.6906228611;10
1123;Svetlana Kuznetsova;31.6906228611;10
1124;Svetlana Kuznetsova;31.6906228611;10
1125;Svetlana Kuznetsova;31.6906228611;10
1126;Svetlana Kuznetsova;31.7289527721;10
1127;Svetlana Kuznetsova;31.7289527721;10
1128;Svetlana Kuznetsova;31.8822724162;10
1129;Svetlana Kuznetsova;31.9972621492;10
1130;Svetlana Kuznetsova;31.518138261500006;10
1131;Svetlana Kuznetsova;31.518138261500006;10
1132;Svetlana Kuznetsova;31.8631074606;10
1133;Svetlana Kuznetsova;31.8631074606;10
1134;Svetlana Kuznetsova;31.8631074606;10
1135;Svetlana Kuznetsova;31.8631074606;10
1136;Svetlana Kuznetsova;32.1314168378;10
1137;Svetlana Kuznetsova;32.1314168378;10
1138;Svetlana Kuznetsova;32.1122518823;10
1139;Svetlana Kuznetsova;31.8247775496;10
1140;Svetlana Kuznetsova;32.2464065708;10
1141;Svetlana Kuznetsova;31.5947980835;10
1142;Svetlana Kuznetsova;31.920602327199997;10
1143;Svetlana Kuznetsova;32.0164271047;10
1144;Svetlana Kuznetsova;32.1697467488;10
1145;Svetlana Kuznetsova;31.5564681725;10
1146;Svetlana Kuznetsova;31.537303216999998;10
1147;Svetlana Kuznetsova;31.6906228611;10
1148;Svetlana Kuznetsova;31.7289527721;10
1149;Svetlana Kuznetsova;31.8822724162;10
1150;Svetlana Kuznetsova;32.265571526399995;10
1151;Svetlana Kuznetsova;31.9972621492;10
1152;Svetlana Kuznetsova;31.518138261500006;10
1153;Svetlana Kuznetsova;31.8631074606;10
1154;Svetlana Kuznetsova;32.1314168378;10
1155;Svetlana Kuznetsova;33.2238193018;10
1156;Svetlana Kuznetsova;32.821355236100004;10
1157;Svetlana Kuznetsova;32.821355236100004;10
1158;Svetlana Kuznetsova;32.8788501027;10
1159;Svetlana Kuznetsova;32.9938398357;10
1160;Svetlana Kuznetsova;33.1279945243;10
1161;Svetlana Kuznetsova;33.0896646133;10
1162;Svetlana Kuznetsova;33.0896646133;10
1163;Svetlana Kuznetsova;33.0896646133;10
1164;Svetlana Kuznetsova;33.0896646133;10
1165;Svetlana Kuznetsova;33.2238193018;10
1166;Svetlana Kuznetsova;32.821355236100004;10
1167;Svetlana Kuznetsova;32.9746748802;10
1168;Svetlana Kuznetsova;32.7830253251;10
1169;Svetlana Kuznetsova;32.9171800137;10
1170;Svetlana Kuznetsova;33.0130047912;10
1171;Svetlana Kuznetsova;33.166324435300005;10
1172;Svetlana Kuznetsova;32.6872005476;10
1173;Svetlana Kuznetsova;32.7255304586;10
1174;Svetlana Kuznetsova;32.8788501027;10
1175;Svetlana Kuznetsova;32.9938398357;10
1176;Svetlana Kuznetsova;32.8596851472;10
1177;Svetlana Kuznetsova;33.1279945243;10
1178;Svetlana Kuznetsova;34.1054072553;15
1179;Svetlana Kuznetsova;34.1054072553;15
1180;Svetlana Kuznetsova;33.8179329227;10
1181;Svetlana Kuznetsova;34.2395619439;15
1182;Svetlana Kuznetsova;34.2395619439;15
1183;Svetlana Kuznetsova;33.837097878200005;10
1184;Svetlana Kuznetsova;33.779603011599995;10
1185;Svetlana Kuznetsova;33.8562628337;10
1186;Svetlana Kuznetsova;34.1245722108;15
1187;Svetlana Kuznetsova;34.1245722108;15
1188;Svetlana Kuznetsova;34.1245722108;15
1189;Svetlana Kuznetsova;34.1245722108;15
1190;Svetlana Kuznetsova;34.1245722108;15
1191;Svetlana Kuznetsova;34.1054072553;15
1192;Svetlana Kuznetsova;33.8179329227;10
1193;Svetlana Kuznetsova;33.8945927447;10
1194;Svetlana Kuznetsova;34.2395619439;15
1195;Svetlana Kuznetsova;33.837097878200005;10
1196;Svetlana Kuznetsova;33.779603011599995;10
1197;Svetlana Kuznetsova;33.9137577002;10
1198;Svetlana Kuznetsova;34.0095824778;15
1199;Svetlana Kuznetsova;34.162902121799995;15
1200;Svetlana Kuznetsova;34.2970568104;15
1201;Svetlana Kuznetsova;34.2587268994;15
1202;Svetlana Kuznetsova;33.8562628337;10
