;tourney_id;win;ace;age;ht;name;surface;tourney_level;classe;minutes;cluster;advers;count
1488;2009-407;0.0;4.0;26.8583162218;175.0;David Ferrer;Hard;A;True;105.0;12.0;Mikhail Youzhny;15
1489;2009-407;0.0;4.0;26.8583162218;175.0;David Ferrer;Hard;A;True;105.0;12.0;Mikhail Youzhny;15
1490;2009-407;0.0;4.0;26.8583162218;175.0;David Ferrer;Hard;A;True;105.0;12.0;Mikhail Youzhny;15
1491;2009-407;0.0;4.0;26.8583162218;175.0;David Ferrer;Hard;A;True;105.0;12.0;Mikhail Youzhny;15
1493;2013-573;0.0;1.0;31.5537303217;175.0;David Ferrer;Hard;A;True;84.0;13.0;Mikhail Youzhny;15
1494;2013-573;0.0;1.0;31.5537303217;175.0;David Ferrer;Hard;A;True;84.0;13.0;Mikhail Youzhny;15
1536;2008-560;0.0;5.0;26.398357289499998;175.0;David Ferrer;Hard;G;True;214.0;0.0;Kei Nishikori;21
1537;2008-560;0.0;5.0;26.398357289499998;175.0;David Ferrer;Hard;G;True;214.0;0.0;Kei Nishikori;21
1538;2008-560;0.0;5.0;26.398357289499998;175.0;David Ferrer;Hard;G;True;214.0;0.0;Kei Nishikori;21
1539;2008-560;0.0;5.0;26.398357289499998;175.0;David Ferrer;Hard;G;True;214.0;0.0;Kei Nishikori;21
1540;2011-329;1.0;1.0;29.503080082100002;175.0;David Ferrer;Hard;A;True;89.0;0.0;Kei Nishikori;21
1541;2011-329;1.0;1.0;29.503080082100002;175.0;David Ferrer;Hard;A;True;89.0;0.0;Kei Nishikori;21
1542;2011-329;1.0;1.0;29.503080082100002;175.0;David Ferrer;Hard;A;True;89.0;0.0;Kei Nishikori;21
1543;2011-329;1.0;1.0;29.503080082100002;175.0;David Ferrer;Hard;A;True;89.0;0.0;Kei Nishikori;21
1544;2011-329;1.0;1.0;29.503080082100002;175.0;David Ferrer;Hard;A;True;89.0;0.0;Kei Nishikori;21
1566;2002-439;1.0;0.0;20.2847364819;175.0;David Ferrer;Clay;A;False;90.0;9.0;David Nalbandian;22
1567;2002-439;1.0;0.0;20.2847364819;175.0;David Ferrer;Clay;A;False;90.0;9.0;David Nalbandian;22
1568;2002-439;1.0;0.0;20.2847364819;175.0;David Ferrer;Clay;A;False;90.0;9.0;David Nalbandian;22
1571;2005-580;0.0;4.0;22.7953456537;175.0;David Ferrer;Hard;G;False;225.0;9.0;David Nalbandian;22
1572;2005-580;0.0;4.0;22.7953456537;175.0;David Ferrer;Hard;G;False;225.0;9.0;David Nalbandian;22
1573;2005-580;0.0;4.0;22.7953456537;175.0;David Ferrer;Hard;G;False;225.0;9.0;David Nalbandian;22
1574;2005-580;0.0;4.0;22.7953456537;175.0;David Ferrer;Hard;G;False;225.0;9.0;David Nalbandian;22
1575;2005-580;0.0;4.0;22.7953456537;175.0;David Ferrer;Hard;G;False;225.0;9.0;David Nalbandian;22
1577;2007-560;1.0;2.0;25.401779603;175.0;David Ferrer;Hard;G;True;236.0;0.0;David Nalbandian;22
1578;2007-560;1.0;2.0;25.401779603;175.0;David Ferrer;Hard;G;True;236.0;0.0;David Nalbandian;22
1579;2007-560;1.0;2.0;25.401779603;175.0;David Ferrer;Hard;G;True;236.0;0.0;David Nalbandian;22
1580;2007-560;1.0;2.0;25.401779603;175.0;David Ferrer;Hard;G;True;236.0;0.0;David Nalbandian;22
1587;2016-580;1.0;1.0;33.7960301164;175.0;David Ferrer;Hard;G;True;124.0;7.0;John Isner;11
1588;2016-580;1.0;1.0;33.7960301164;175.0;David Ferrer;Hard;G;True;124.0;7.0;John Isner;11
1589;2016-580;1.0;1.0;33.7960301164;175.0;David Ferrer;Hard;G;True;124.0;7.0;John Isner;11
1594;2014-1536;1.0;2.0;32.090349076;175.0;David Ferrer;Clay;M;True;78.0;7.0;John Isner;11
1595;2014-1536;1.0;2.0;32.090349076;175.0;David Ferrer;Clay;M;True;78.0;7.0;John Isner;11
1596;2014-1536;1.0;2.0;32.090349076;175.0;David Ferrer;Clay;M;True;78.0;7.0;John Isner;11
1598;2008-580;0.0;4.0;25.7850787132;175.0;David Ferrer;Hard;G;True;132.0;14.0;Novak Djokovic;40
1599;2008-580;0.0;4.0;25.7850787132;175.0;David Ferrer;Hard;G;True;132.0;14.0;Novak Djokovic;40
1600;2008-580;0.0;4.0;25.7850787132;175.0;David Ferrer;Hard;G;True;132.0;14.0;Novak Djokovic;40
1601;2008-580;0.0;4.0;25.7850787132;175.0;David Ferrer;Hard;G;True;132.0;14.0;Novak Djokovic;40
1602;2008-580;0.0;4.0;25.7850787132;175.0;David Ferrer;Hard;G;True;132.0;14.0;Novak Djokovic;40
1603;2004-773;1.0;1.0;22.4503764545;175.0;David Ferrer;Clay;A;True;155.0;4.0;Novak Djokovic;40
1604;2004-773;1.0;1.0;22.4503764545;175.0;David Ferrer;Clay;A;True;155.0;4.0;Novak Djokovic;40
1605;2004-773;1.0;1.0;22.4503764545;175.0;David Ferrer;Clay;A;True;155.0;4.0;Novak Djokovic;40
1606;2004-773;1.0;1.0;22.4503764545;175.0;David Ferrer;Clay;A;True;155.0;4.0;Novak Djokovic;40
1607;2004-773;1.0;1.0;22.4503764545;175.0;David Ferrer;Clay;A;True;155.0;4.0;Novak Djokovic;40
1612;2009-495;0.0;4.0;26.8966461328;175.0;David Ferrer;Hard;A;True;97.0;14.0;Novak Djokovic;40
1613;2009-495;0.0;4.0;26.8966461328;175.0;David Ferrer;Hard;A;True;97.0;14.0;Novak Djokovic;40
1614;2009-495;0.0;4.0;26.8966461328;175.0;David Ferrer;Hard;A;True;97.0;14.0;Novak Djokovic;40
1615;2009-495;0.0;4.0;26.8966461328;175.0;David Ferrer;Hard;A;True;97.0;14.0;Novak Djokovic;40
1619;2012-580;0.0;2.0;29.7905544148;175.0;David Ferrer;Hard;G;True;164.0;6.0;Novak Djokovic;40
1620;2012-580;0.0;2.0;29.7905544148;175.0;David Ferrer;Hard;G;True;164.0;6.0;Novak Djokovic;40
1621;2012-580;0.0;2.0;29.7905544148;175.0;David Ferrer;Hard;G;True;164.0;6.0;Novak Djokovic;40
1622;2012-403;0.0;2.0;29.9630390144;175.0;David Ferrer;Hard;M;True;113.0;6.0;Novak Djokovic;40
1623;2012-403;0.0;2.0;29.9630390144;175.0;David Ferrer;Hard;M;True;113.0;6.0;Novak Djokovic;40
1624;2012-403;0.0;2.0;29.9630390144;175.0;David Ferrer;Hard;M;True;113.0;6.0;Novak Djokovic;40
1626;2013-580;0.0;1.0;30.787132101300006;175.0;David Ferrer;Hard;G;True;89.0;6.0;Novak Djokovic;40
1628;2014-416;0.0;2.0;32.1095140315;175.0;David Ferrer;Clay;M;True;152.0;6.0;Novak Djokovic;40
1629;2014-416;0.0;2.0;32.1095140315;175.0;David Ferrer;Clay;M;True;152.0;6.0;Novak Djokovic;40
1630;2014-416;0.0;2.0;32.1095140315;175.0;David Ferrer;Clay;M;True;152.0;6.0;Novak Djokovic;40
1631;2014-416;0.0;2.0;32.1095140315;175.0;David Ferrer;Clay;M;True;152.0;6.0;Novak Djokovic;40
1632;2014-416;0.0;2.0;32.1095140315;175.0;David Ferrer;Clay;M;True;152.0;6.0;Novak Djokovic;40
1633;2014-416;0.0;2.0;32.1095140315;175.0;David Ferrer;Clay;M;True;152.0;6.0;Novak Djokovic;40
1634;2014-416;0.0;2.0;32.1095140315;175.0;David Ferrer;Clay;M;True;152.0;6.0;Novak Djokovic;40
1782;2006-425;1.0;21.0;24.0602327173;175.0;David Ferrer;Clay;A;True;145.0;4.0;Andy Murray;31
1783;2006-425;1.0;21.0;24.0602327173;175.0;David Ferrer;Clay;A;True;145.0;4.0;Andy Murray;31
1784;2006-425;1.0;21.0;24.0602327173;175.0;David Ferrer;Clay;A;True;145.0;4.0;Andy Murray;31
1785;2006-425;1.0;21.0;24.0602327173;175.0;David Ferrer;Clay;A;True;145.0;4.0;Andy Murray;31
1790;2011-605;1.0;5.0;29.6372347707;175.0;David Ferrer;Hard;F;False;121.0;6.0;Andy Murray;31
1791;2011-605;1.0;5.0;29.6372347707;175.0;David Ferrer;Hard;F;False;121.0;6.0;Andy Murray;31
1792;2011-605;1.0;5.0;29.6372347707;175.0;David Ferrer;Hard;F;False;121.0;6.0;Andy Murray;31
1793;2011-605;1.0;5.0;29.6372347707;175.0;David Ferrer;Hard;F;False;121.0;6.0;Andy Murray;31
1794;2011-605;1.0;5.0;29.6372347707;175.0;David Ferrer;Hard;F;False;121.0;6.0;Andy Murray;31
1795;2011-580;0.0;5.0;28.7939767283;175.0;David Ferrer;Hard;G;True;226.0;14.0;Andy Murray;31
1796;2011-580;0.0;5.0;28.7939767283;175.0;David Ferrer;Hard;G;True;226.0;14.0;Andy Murray;31
1797;2011-329;0.0;2.0;29.503080082100002;175.0;David Ferrer;Hard;A;True;81.0;6.0;Andy Murray;31
1798;2011-329;0.0;2.0;29.503080082100002;175.0;David Ferrer;Hard;A;True;81.0;6.0;Andy Murray;31
1799;2011-329;0.0;2.0;29.503080082100002;175.0;David Ferrer;Hard;A;True;81.0;6.0;Andy Murray;31
1800;2011-329;0.0;2.0;29.503080082100002;175.0;David Ferrer;Hard;A;True;81.0;6.0;Andy Murray;31
1801;2011-329;0.0;2.0;29.503080082100002;175.0;David Ferrer;Hard;A;True;81.0;6.0;Andy Murray;31
1806;2014-5014;1.0;0.0;32.5119780972;175.0;David Ferrer;Hard;M;True;115.0;6.0;Andy Murray;31
1810;2016-580;0.0;0.0;33.7960301164;175.0;David Ferrer;Hard;G;True;200.0;6.0;Andy Murray;31
1811;2016-580;0.0;0.0;33.7960301164;175.0;David Ferrer;Hard;G;True;200.0;6.0;Andy Murray;31
1883;2002-468;0.0;6.0;25.6125941136;190.0;Carlos Moya;Clay;A;True;129.0;0.0;David Nalbandian;8
1886;2007-352;0.0;3.0;31.170431211500002;190.0;Carlos Moya;Hard;M;True;93.0;15.0;David Nalbandian;8
1887;2007-352;0.0;3.0;31.170431211500002;190.0;Carlos Moya;Hard;M;True;93.0;15.0;David Nalbandian;8
1910;2001-580;1.0;7.0;24.386036961;190.0;Carlos Moya;Hard;G;False;112.0;5.0;Marcelo Rios;8
1911;2001-580;1.0;7.0;24.386036961;190.0;Carlos Moya;Hard;G;False;112.0;5.0;Marcelo Rios;8
1912;2001-580;1.0;7.0;24.386036961;190.0;Carlos Moya;Hard;G;False;112.0;5.0;Marcelo Rios;8
1913;2001-580;1.0;7.0;24.386036961;190.0;Carlos Moya;Hard;G;False;112.0;5.0;Marcelo Rios;8
1914;2001-580;1.0;7.0;24.386036961;190.0;Carlos Moya;Hard;G;False;112.0;5.0;Marcelo Rios;8
1918;2002-352;1.0;6.0;26.1683778234;190.0;Carlos Moya;Carpet;M;True;60.0;12.0;James Blake;17
1919;2002-352;1.0;6.0;26.1683778234;190.0;Carlos Moya;Carpet;M;True;60.0;12.0;James Blake;17
1920;2002-352;1.0;6.0;26.1683778234;190.0;Carlos Moya;Carpet;M;True;60.0;12.0;James Blake;17
1921;2002-352;1.0;6.0;26.1683778234;190.0;Carlos Moya;Carpet;M;True;60.0;12.0;James Blake;17
1922;2002-352;1.0;6.0;26.1683778234;190.0;Carlos Moya;Carpet;M;True;60.0;12.0;James Blake;17
1923;2003-338;1.0;5.0;26.3600273785;190.0;Carlos Moya;Hard;A;True;68.0;12.0;James Blake;17
1925;2005-403;1.0;3.0;28.5639972621;190.0;Carlos Moya;Hard;M;True;149.0;10.0;James Blake;17
1926;2005-403;1.0;3.0;28.5639972621;190.0;Carlos Moya;Hard;M;True;149.0;10.0;James Blake;17
1927;2005-403;1.0;3.0;28.5639972621;190.0;Carlos Moya;Hard;M;True;149.0;10.0;James Blake;17
1934;2002-439;1.0;2.0;25.880903490799998;190.0;Carlos Moya;Clay;A;True;73.0;5.0;David Ferrer;22
1935;2002-439;1.0;2.0;25.880903490799998;190.0;Carlos Moya;Clay;A;True;73.0;5.0;David Ferrer;22
1936;2003-439;1.0;5.0;26.8966461328;190.0;Carlos Moya;Clay;A;True;55.0;5.0;David Ferrer;22
1937;2003-439;1.0;5.0;26.8966461328;190.0;Carlos Moya;Clay;A;True;55.0;5.0;David Ferrer;22
1938;2003-439;1.0;5.0;26.8966461328;190.0;Carlos Moya;Clay;A;True;55.0;5.0;David Ferrer;22
1939;2003-439;1.0;5.0;26.8966461328;190.0;Carlos Moya;Clay;A;True;55.0;5.0;David Ferrer;22
1940;2003-439;1.0;5.0;26.8966461328;190.0;Carlos Moya;Clay;A;True;55.0;5.0;David Ferrer;22
1941;2003-506;1.0;1.0;26.4750171116;190.0;Carlos Moya;Clay;A;True;69.0;5.0;David Ferrer;22
1942;2005-404;1.0;5.0;28.5256673511;190.0;Carlos Moya;Hard;M;True;63.0;19.0;David Ferrer;22
1943;2005-404;1.0;5.0;28.5256673511;190.0;Carlos Moya;Hard;M;True;63.0;19.0;David Ferrer;22
1944;2005-404;1.0;5.0;28.5256673511;190.0;Carlos Moya;Hard;M;True;63.0;19.0;David Ferrer;22
1946;2006-422;0.0;3.0;29.9630390144;190.0;Carlos Moya;Hard;M;False;72.0;19.0;David Ferrer;22
1947;2006-422;0.0;3.0;29.9630390144;190.0;Carlos Moya;Hard;M;False;72.0;19.0;David Ferrer;22
1948;2006-422;0.0;3.0;29.9630390144;190.0;Carlos Moya;Hard;M;False;72.0;19.0;David Ferrer;22
1949;2006-422;0.0;3.0;29.9630390144;190.0;Carlos Moya;Hard;M;False;72.0;19.0;David Ferrer;22
1950;2007-439;1.0;2.0;30.9021218344;190.0;Carlos Moya;Clay;A;True;97.0;19.0;David Ferrer;22
1951;2007-439;1.0;2.0;30.9021218344;190.0;Carlos Moya;Clay;A;True;97.0;19.0;David Ferrer;22
1952;2007-439;1.0;2.0;30.9021218344;190.0;Carlos Moya;Clay;A;True;97.0;19.0;David Ferrer;22
1953;2007-439;1.0;2.0;30.9021218344;190.0;Carlos Moya;Clay;A;True;97.0;19.0;David Ferrer;22
1954;2007-439;1.0;2.0;30.9021218344;190.0;Carlos Moya;Clay;A;True;97.0;19.0;David Ferrer;22
1969;2006-414;1.0;3.0;26.379192334000006;185.0;James Blake;Clay;M;True;133.0;14.0;Carlos Moya;16
1970;2006-414;1.0;3.0;26.379192334000006;185.0;James Blake;Clay;M;True;133.0;14.0;Carlos Moya;16
1974;2007-414;0.0;3.0;27.375770020500003;185.0;James Blake;Clay;M;True;88.0;14.0;Carlos Moya;16
