;win;ace;age;tourney_id;nb_set;ht;name;surface;tourney_level;classe;minutes;cluster;advers
52992;1.0;8.0;29.503080082100002;2016-0605;3.0;190.0;Andy Murray;Hard;F;True;200.0;0.0;Kei Nishikori
52993;1.0;8.0;29.503080082100002;2016-0605;3.0;190.0;Andy Murray;Hard;F;True;200.0;0.0;Kei Nishikori
52994;1.0;8.0;29.503080082100002;2016-0605;3.0;190.0;Andy Murray;Hard;F;True;200.0;0.0;Kei Nishikori
52995;1.0;8.0;29.503080082100002;2016-0605;3.0;190.0;Andy Murray;Hard;F;True;200.0;0.0;Kei Nishikori
52996;1.0;8.0;29.503080082100002;2016-0605;3.0;190.0;Andy Murray;Hard;F;True;200.0;0.0;Kei Nishikori
53071;0.0;12.0;19.0773442847;2006-311;3.0;190.0;Andy Murray;Grass;A;False;136.0;5.0;Janko Tipsarevic
53072;0.0;12.0;19.0773442847;2006-311;3.0;190.0;Andy Murray;Grass;A;False;136.0;5.0;Janko Tipsarevic
53164;1.0;2.0;21.1854893908;2008-421;2.0;190.0;Andy Murray;Hard;M;True;105.0;7.0;Novak Djokovic
53165;1.0;2.0;21.1854893908;2008-421;2.0;190.0;Andy Murray;Hard;M;True;105.0;7.0;Novak Djokovic
53166;1.0;2.0;21.1854893908;2008-421;2.0;190.0;Andy Murray;Hard;M;True;105.0;7.0;Novak Djokovic
53167;1.0;2.0;21.1854893908;2008-421;2.0;190.0;Andy Murray;Hard;M;True;105.0;7.0;Novak Djokovic
53168;1.0;2.0;21.1854893908;2008-421;2.0;190.0;Andy Murray;Hard;M;True;105.0;7.0;Novak Djokovic
53206;0.0;2.0;20.8596851472;2008-403;3.0;190.0;Andy Murray;Hard;M;True;149.0;4.0;Mario Ancic
53207;0.0;2.0;20.8596851472;2008-403;3.0;190.0;Andy Murray;Hard;M;True;149.0;4.0;Mario Ancic
53208;0.0;2.0;20.8596851472;2008-403;3.0;190.0;Andy Murray;Hard;M;True;149.0;4.0;Mario Ancic
53209;0.0;2.0;20.8596851472;2008-403;3.0;190.0;Andy Murray;Hard;M;True;149.0;4.0;Mario Ancic
53230;1.0;21.0;22.4887063655;2009-352;3.0;190.0;Andy Murray;Hard;M;True;134.0;5.0;James Blake
53231;1.0;21.0;22.4887063655;2009-352;3.0;190.0;Andy Murray;Hard;M;True;134.0;5.0;James Blake
53276;1.0;8.0;22.46954141;2009-573;3.0;190.0;Andy Murray;Hard;A;True;142.0;7.0;Leonardo Mayer
53277;1.0;8.0;22.46954141;2009-573;3.0;190.0;Andy Murray;Hard;A;True;142.0;7.0;Leonardo Mayer
53337;1.0;4.0;23.523613963000003;2010-605;2.0;190.0;Andy Murray;Hard;F;False;70.0;6.0;David Ferrer
53389;1.0;14.0;24.2902121834;2011-560;4.0;190.0;Andy Murray;Hard;G;True;204.0;8.0;John Isner
53390;1.0;14.0;24.2902121834;2011-560;4.0;190.0;Andy Murray;Hard;G;True;204.0;8.0;John Isner
53397;1.0;9.0;24.386036961;2011-329;2.0;190.0;Andy Murray;Hard;A;True;99.0;17.0;David Nalbandian
53398;1.0;9.0;24.386036961;2011-329;2.0;190.0;Andy Murray;Hard;A;True;99.0;17.0;David Nalbandian
53399;1.0;4.0;24.386036961;2011-329;2.0;190.0;Andy Murray;Hard;A;True;81.0;6.0;David Ferrer
53400;1.0;4.0;24.386036961;2011-329;2.0;190.0;Andy Murray;Hard;A;True;81.0;6.0;David Ferrer
53403;1.0;7.0;24.4052019165;2011-5014;2.0;190.0;Andy Murray;Hard;M;True;57.0;17.0;Kei Nishikori
53404;1.0;7.0;24.4052019165;2011-5014;2.0;190.0;Andy Murray;Hard;M;True;106.0;6.0;David Ferrer
53405;1.0;7.0;24.4052019165;2011-5014;2.0;190.0;Andy Murray;Hard;M;True;106.0;6.0;David Ferrer
53406;1.0;7.0;24.4052019165;2011-5014;2.0;190.0;Andy Murray;Hard;M;True;106.0;6.0;David Ferrer
53421;0.0;4.0;24.5201916496;2011-605;2.0;190.0;Andy Murray;Hard;F;False;121.0;6.0;David Ferrer
53422;0.0;4.0;24.5201916496;2011-605;2.0;190.0;Andy Murray;Hard;F;False;121.0;6.0;David Ferrer
53437;1.0;6.0;24.8459958932;2012-403;3.0;190.0;Andy Murray;Hard;M;True;159.0;17.0;Janko Tipsarevic
53438;1.0;6.0;24.8459958932;2012-403;3.0;190.0;Andy Murray;Hard;M;True;159.0;17.0;Janko Tipsarevic
53443;1.0;2.0;24.9993155373;2012-416;3.0;190.0;Andy Murray;Clay;M;True;158.0;17.0;David Nalbandian
53451;1.0;18.0;25.1143052704;2012-540;4.0;190.0;Andy Murray;Grass;G;True;232.0;6.0;David Ferrer
53452;1.0;18.0;25.1143052704;2012-540;4.0;190.0;Andy Murray;Grass;G;True;232.0;6.0;David Ferrer
53453;1.0;18.0;25.1143052704;2012-540;4.0;190.0;Andy Murray;Grass;G;True;232.0;6.0;David Ferrer
53454;1.0;18.0;25.1143052704;2012-540;4.0;190.0;Andy Murray;Grass;G;True;232.0;6.0;David Ferrer
53484;0.0;3.0;25.037645448299997;2012-520;4.0;190.0;Andy Murray;Clay;G;True;225.0;6.0;David Ferrer
53485;0.0;3.0;25.037645448299997;2012-520;4.0;190.0;Andy Murray;Clay;G;True;225.0;6.0;David Ferrer
53486;0.0;3.0;25.037645448299997;2012-520;4.0;190.0;Andy Murray;Clay;G;True;225.0;6.0;David Ferrer
53487;0.0;3.0;25.037645448299997;2012-520;4.0;190.0;Andy Murray;Clay;G;True;225.0;6.0;David Ferrer
53530;1.0;5.0;26.2833675565;2013-560;4.0;190.0;Andy Murray;Hard;G;True;161.0;19.0;Leonardo Mayer
53531;1.0;5.0;26.2833675565;2013-560;4.0;190.0;Andy Murray;Hard;G;True;161.0;19.0;Leonardo Mayer
53557;1.0;6.0;26.992470910300003;2014-416;2.0;190.0;Andy Murray;Clay;M;True;102.0;3.0;Jurgen Melzer
53558;1.0;6.0;26.992470910300003;2014-416;2.0;190.0;Andy Murray;Clay;M;True;102.0;3.0;Jurgen Melzer
53559;1.0;6.0;26.992470910300003;2014-416;2.0;190.0;Andy Murray;Clay;M;True;102.0;3.0;Jurgen Melzer
53564;1.0;8.0;27.107460643400003;2014-540;3.0;190.0;Andy Murray;Grass;G;True;122.0;17.0;David Goffin
53565;1.0;8.0;27.107460643400003;2014-540;3.0;190.0;Andy Murray;Grass;G;True;122.0;17.0;David Goffin
53571;1.0;14.0;27.241615332;2014-422;3.0;190.0;Andy Murray;Hard;M;True;143.0;8.0;John Isner
53572;1.0;14.0;27.241615332;2014-422;3.0;190.0;Andy Murray;Hard;M;True;143.0;8.0;John Isner
53573;1.0;14.0;27.241615332;2014-422;3.0;190.0;Andy Murray;Hard;M;True;143.0;8.0;John Isner
53574;1.0;14.0;27.241615332;2014-422;3.0;190.0;Andy Murray;Hard;M;True;143.0;8.0;John Isner
53589;1.0;9.0;27.4140999316;2014-337;3.0;190.0;Andy Murray;Hard;A;True;161.0;9.0;David Ferrer
53590;1.0;9.0;27.4140999316;2014-337;3.0;190.0;Andy Murray;Hard;A;True;161.0;9.0;David Ferrer
53608;0.0;4.0;27.375770020500003;2014-747;2.0;190.0;Andy Murray;Hard;A;True;97.0;19.0;Novak Djokovic
53609;0.0;4.0;27.375770020500003;2014-747;2.0;190.0;Andy Murray;Hard;A;True;97.0;19.0;Novak Djokovic
53610;0.0;4.0;27.375770020500003;2014-747;2.0;190.0;Andy Murray;Hard;A;True;97.0;19.0;Novak Djokovic
53611;0.0;4.0;27.375770020500003;2014-747;2.0;190.0;Andy Murray;Hard;A;True;97.0;19.0;Novak Djokovic
53647;1.0;9.0;28.0273785079;2015-520;4.0;190.0;Andy Murray;Clay;G;True;196.0;9.0;David Ferrer
53648;1.0;9.0;28.0273785079;2015-520;4.0;190.0;Andy Murray;Clay;G;True;196.0;9.0;David Ferrer
53649;1.0;9.0;28.0273785079;2015-520;4.0;190.0;Andy Murray;Clay;G;True;196.0;9.0;David Ferrer
53650;1.0;9.0;28.0273785079;2015-520;4.0;190.0;Andy Murray;Clay;G;True;196.0;9.0;David Ferrer
53651;1.0;9.0;28.0273785079;2015-520;4.0;190.0;Andy Murray;Clay;G;True;196.0;9.0;David Ferrer
53719;1.0;2.0;29.445585215599998;2016-0337;2.0;190.0;Andy Murray;Hard;A;True;74.0;8.0;John Isner
53720;1.0;2.0;29.445585215599998;2016-0337;2.0;190.0;Andy Murray;Hard;A;True;74.0;8.0;John Isner
53721;1.0;2.0;29.445585215599998;2016-0337;2.0;190.0;Andy Murray;Hard;A;True;74.0;8.0;John Isner
53732;0.0;0.0;28.8131416838;2016-M006;3.0;190.0;Andy Murray;Hard;M;True;166.0;19.0;Federico Delbonis
53734;0.0;10.0;28.9664613279;2016-M021;3.0;190.0;Andy Murray;Clay;M;True;126.0;19.0;Novak Djokovic
53735;0.0;10.0;28.9664613279;2016-M021;3.0;190.0;Andy Murray;Clay;M;True;126.0;19.0;Novak Djokovic
53736;0.0;10.0;28.9664613279;2016-M021;3.0;190.0;Andy Murray;Clay;M;True;126.0;19.0;Novak Djokovic
53737;0.0;10.0;28.9664613279;2016-M021;3.0;190.0;Andy Murray;Clay;M;True;126.0;19.0;Novak Djokovic
53738;0.0;10.0;28.9664613279;2016-M021;3.0;190.0;Andy Murray;Clay;M;True;126.0;19.0;Novak Djokovic
53741;0.0;8.0;29.2922655715;2016-560;5.0;190.0;Andy Murray;Hard;G;True;237.0;0.0;Kei Nishikori
53760;1.0;5.0;30.0396988364;2017-520;3.0;190.0;Andy Murray;Clay;G;True;173.0;1.0;Juan Martin del Potro
53844;1.0;6.0;25.325119780999998;2008-560;2.0;190.0;Sam Warburg;Hard;G;False;32.0;17.0;Janko Tipsarevic
53845;1.0;6.0;25.325119780999998;2008-560;2.0;190.0;Sam Warburg;Hard;G;False;32.0;17.0;Janko Tipsarevic
53846;1.0;6.0;25.325119780999998;2008-560;2.0;190.0;Sam Warburg;Hard;G;False;32.0;17.0;Janko Tipsarevic
53847;1.0;6.0;25.325119780999998;2008-560;2.0;190.0;Sam Warburg;Hard;G;False;32.0;17.0;Janko Tipsarevic
53848;1.0;6.0;25.325119780999998;2008-560;2.0;190.0;Sam Warburg;Hard;G;False;32.0;17.0;Janko Tipsarevic
53851;0.0;7.0;24.9034907598;2008-403;3.0;190.0;Sam Warburg;Hard;M;False;151.0;3.0;Guillermo Canas
53852;0.0;7.0;24.9034907598;2008-403;3.0;190.0;Sam Warburg;Hard;M;False;151.0;3.0;Guillermo Canas
53867;1.0;8.0;24.194387405900002;2000-328;3.0;188.0;Nicolas Lapentti;Carpet;A;True;116.0;6.0;Marcelo Rios
53868;1.0;8.0;24.194387405900002;2000-328;3.0;188.0;Nicolas Lapentti;Carpet;A;True;116.0;6.0;Marcelo Rios
53869;1.0;8.0;24.194387405900002;2000-328;3.0;188.0;Nicolas Lapentti;Carpet;A;True;116.0;6.0;Marcelo Rios
53895;1.0;8.0;23.8302532512;2000-500;3.0;188.0;Nicolas Lapentti;Grass;A;True;125.0;7.0;Carlos Moya
53924;0.0;5.0;23.7919233402;2000-520;3.0;188.0;Nicolas Lapentti;Clay;G;True;158.0;10.0;Gustavo Kuerten
53925;0.0;5.0;23.7919233402;2000-520;3.0;188.0;Nicolas Lapentti;Clay;G;True;158.0;10.0;Gustavo Kuerten
53926;0.0;5.0;23.7919233402;2000-520;3.0;188.0;Nicolas Lapentti;Clay;G;True;158.0;10.0;Gustavo Kuerten
53941;1.0;11.0;25.1718001369;2001-357;3.0;188.0;Nicolas Lapentti;Hard;M;False;122.0;19.0;Carlos Moya
53956;1.0;7.0;24.5585215606;2001-499;2.0;188.0;Nicolas Lapentti;Hard;A;True;47.0;6.0;Galo Blanco
53957;1.0;7.0;24.5585215606;2001-499;2.0;188.0;Nicolas Lapentti;Hard;A;True;47.0;6.0;Galo Blanco
53964;0.0;8.0;24.922655715300003;2001-321;3.0;188.0;Nicolas Lapentti;Clay;A;True;137.0;12.0;Gustavo Kuerten
53965;0.0;8.0;24.922655715300003;2001-321;3.0;188.0;Nicolas Lapentti;Clay;A;True;137.0;12.0;Gustavo Kuerten
53966;0.0;8.0;24.922655715300003;2001-321;3.0;188.0;Nicolas Lapentti;Clay;A;True;137.0;12.0;Gustavo Kuerten
53967;0.0;8.0;24.922655715300003;2001-321;3.0;188.0;Nicolas Lapentti;Clay;A;True;137.0;12.0;Gustavo Kuerten
53968;0.0;8.0;24.922655715300003;2001-321;3.0;188.0;Nicolas Lapentti;Clay;A;True;137.0;12.0;Gustavo Kuerten
53992;1.0;3.0;25.765913757699998;2002-306;3.0;188.0;Nicolas Lapentti;Clay;A;True;123.0;3.0;Jurgen Melzer
53993;1.0;3.0;25.765913757699998;2002-306;3.0;188.0;Nicolas Lapentti;Clay;A;True;123.0;3.0;Jurgen Melzer
53994;1.0;3.0;25.765913757699998;2002-306;3.0;188.0;Nicolas Lapentti;Clay;A;True;123.0;3.0;Jurgen Melzer
53995;1.0;3.0;25.765913757699998;2002-306;3.0;188.0;Nicolas Lapentti;Clay;A;True;123.0;3.0;Jurgen Melzer
53996;1.0;3.0;25.765913757699998;2002-306;3.0;188.0;Nicolas Lapentti;Clay;A;True;123.0;3.0;Jurgen Melzer
54027;0.0;2.0;25.9192334018;2002-321;2.0;188.0;Nicolas Lapentti;Clay;A;True;85.0;3.0;Mikhail Youzhny
54028;0.0;2.0;25.9192334018;2002-321;2.0;188.0;Nicolas Lapentti;Clay;A;True;85.0;3.0;Mikhail Youzhny
54029;0.0;2.0;25.9192334018;2002-321;2.0;188.0;Nicolas Lapentti;Clay;A;True;85.0;3.0;Mikhail Youzhny
54048;0.0;8.0;25.4209445585;2002-580;3.0;188.0;Nicolas Lapentti;Hard;G;True;116.0;6.0;Marcelo Rios
54049;0.0;8.0;25.4209445585;2002-580;3.0;188.0;Nicolas Lapentti;Hard;G;True;116.0;6.0;Marcelo Rios
54073;0.0;5.0;26.9158110883;2003-321;3.0;188.0;Nicolas Lapentti;Clay;A;False;128.0;3.0;Mikhail Youzhny
54074;0.0;5.0;26.9158110883;2003-321;3.0;188.0;Nicolas Lapentti;Clay;A;False;128.0;3.0;Mikhail Youzhny
54098;1.0;3.0;27.7015742642;2004-425;2.0;188.0;Nicolas Lapentti;Clay;A;False;92.0;3.0;Jurgen Melzer
54110;0.0;2.0;27.5290896646;2004-533;2.0;188.0;Nicolas Lapentti;Clay;A;False;83.0;9.0;David Ferrer
54111;0.0;2.0;27.5290896646;2004-533;2.0;188.0;Nicolas Lapentti;Clay;A;False;83.0;9.0;David Ferrer
54137;0.0;2.0;28.5256673511;2005-807;2.0;188.0;Nicolas Lapentti;Clay;A;False;98.0;19.0;Carlos Moya
54138;0.0;2.0;28.5256673511;2005-807;2.0;188.0;Nicolas Lapentti;Clay;A;False;98.0;19.0;Carlos Moya
54139;0.0;2.0;28.5256673511;2005-807;2.0;188.0;Nicolas Lapentti;Clay;A;False;98.0;19.0;Carlos Moya
54140;0.0;2.0;28.5256673511;2005-807;2.0;188.0;Nicolas Lapentti;Clay;A;False;98.0;19.0;Carlos Moya
54150;1.0;3.0;30.116358658499998;2006-325;2.0;188.0;Nicolas Lapentti;Clay;A;False;63.0;2.0;Ruben Ramirez Hidalgo
54190;1.0;2.0;31.956194387399997;2008-422;3.0;188.0;Nicolas Lapentti;Hard;M;False;146.0;9.0;David Ferrer
54191;1.0;2.0;31.956194387399997;2008-422;3.0;188.0;Nicolas Lapentti;Hard;M;False;146.0;9.0;David Ferrer
54192;1.0;2.0;31.956194387399997;2008-422;3.0;188.0;Nicolas Lapentti;Hard;M;False;146.0;9.0;David Ferrer
54214;0.0;0.0;31.4962354552;2008-533;3.0;188.0;Nicolas Lapentti;Clay;A;False;160.0;16.0;Carlos Moya
54215;0.0;0.0;31.4962354552;2008-533;3.0;188.0;Nicolas Lapentti;Clay;A;False;160.0;16.0;Carlos Moya
54525;1.0;5.0;24.079397672800003;2006-319;3.0;183.0;Mikhail Youzhny;Clay;A;True;110.0;5.0;Jurgen Melzer
54526;1.0;5.0;24.079397672800003;2006-319;3.0;183.0;Mikhail Youzhny;Clay;A;True;110.0;5.0;Jurgen Melzer
54527;1.0;5.0;24.079397672800003;2006-319;3.0;183.0;Mikhail Youzhny;Clay;A;True;110.0;5.0;Jurgen Melzer
54562;0.0;6.0;24.0027378508;2006-540;4.0;183.0;Mikhail Youzhny;Grass;G;False;156.0;7.0;Novak Djokovic
54563;0.0;6.0;24.0027378508;2006-540;4.0;183.0;Mikhail Youzhny;Grass;G;False;156.0;7.0;Novak Djokovic
54564;0.0;6.0;24.0027378508;2006-540;4.0;183.0;Mikhail Youzhny;Grass;G;False;156.0;7.0;Novak Djokovic
54565;0.0;6.0;24.0027378508;2006-540;4.0;183.0;Mikhail Youzhny;Grass;G;False;156.0;7.0;Novak Djokovic
54566;0.0;6.0;24.0027378508;2006-540;4.0;183.0;Mikhail Youzhny;Grass;G;False;156.0;7.0;Novak Djokovic
54602;1.0;7.0;24.922655715300003;2007-520;3.0;183.0;Mikhail Youzhny;Clay;G;True;98.0;7.0;Nicolas Lapentti
54603;1.0;7.0;24.922655715300003;2007-520;3.0;183.0;Mikhail Youzhny;Clay;G;True;98.0;7.0;Nicolas Lapentti
54604;1.0;7.0;24.922655715300003;2007-520;3.0;183.0;Mikhail Youzhny;Clay;G;True;98.0;7.0;Nicolas Lapentti
54668;0.0;1.0;25.7467488022;2008-403;3.0;183.0;Mikhail Youzhny;Hard;M;True;118.0;17.0;Janko Tipsarevic
54686;1.0;5.0;26.8966461328;2009-306;2.0;183.0;Mikhail Youzhny;Clay;A;True;88.0;3.0;Jurgen Melzer
54690;1.0;1.0;26.8583162218;2009-308;3.0;183.0;Mikhail Youzhny;Clay;A;False;117.0;1.0;Daniel Brands
54712;1.0;14.0;27.318275154000002;2009-438;3.0;183.0;Mikhail Youzhny;Hard;A;True;165.0;17.0;Janko Tipsarevic
54713;1.0;14.0;27.318275154000002;2009-438;3.0;183.0;Mikhail Youzhny;Hard;A;True;165.0;17.0;Janko Tipsarevic
54714;1.0;14.0;27.318275154000002;2009-438;3.0;183.0;Mikhail Youzhny;Hard;A;True;165.0;17.0;Janko Tipsarevic
54715;1.0;14.0;27.318275154000002;2009-438;3.0;183.0;Mikhail Youzhny;Hard;A;True;165.0;17.0;Janko Tipsarevic
54750;0.0;0.0;27.356605065;2009-573;2.0;183.0;Mikhail Youzhny;Hard;A;False;68.0;19.0;Andy Murray
54751;0.0;0.0;27.356605065;2009-573;2.0;183.0;Mikhail Youzhny;Hard;A;False;68.0;19.0;Andy Murray
54752;0.0;0.0;27.356605065;2009-573;2.0;183.0;Mikhail Youzhny;Hard;A;False;68.0;19.0;Andy Murray
54753;0.0;0.0;27.356605065;2009-573;2.0;183.0;Mikhail Youzhny;Hard;A;False;68.0;19.0;Andy Murray
54762;1.0;4.0;27.624914442199998;2010-407;2.0;183.0;Mikhail Youzhny;Hard;A;True;137.0;19.0;Novak Djokovic
54763;1.0;4.0;27.624914442199998;2010-407;2.0;183.0;Mikhail Youzhny;Hard;A;True;137.0;19.0;Novak Djokovic
54764;1.0;4.0;27.624914442199998;2010-407;2.0;183.0;Mikhail Youzhny;Hard;A;True;137.0;19.0;Novak Djokovic
54767;1.0;3.0;27.663244353200003;2010-495;2.0;183.0;Mikhail Youzhny;Hard;A;True;92.0;17.0;Janko Tipsarevic
54768;1.0;3.0;27.663244353200003;2010-495;2.0;183.0;Mikhail Youzhny;Hard;A;True;92.0;17.0;Janko Tipsarevic
54769;1.0;3.0;27.663244353200003;2010-495;2.0;183.0;Mikhail Youzhny;Hard;A;True;92.0;17.0;Janko Tipsarevic
54770;1.0;7.0;27.663244353200003;2010-495;2.0;183.0;Mikhail Youzhny;Hard;A;True;133.0;3.0;Jurgen Melzer
54771;1.0;7.0;27.663244353200003;2010-495;2.0;183.0;Mikhail Youzhny;Hard;A;True;133.0;3.0;Jurgen Melzer
54772;1.0;7.0;27.663244353200003;2010-495;2.0;183.0;Mikhail Youzhny;Hard;A;True;133.0;3.0;Jurgen Melzer
54805;0.0;1.0;27.663244353200003;2010-495;3.0;183.0;Mikhail Youzhny;Hard;A;True;202.0;19.0;Novak Djokovic
54806;0.0;1.0;27.663244353200003;2010-495;3.0;183.0;Mikhail Youzhny;Hard;A;True;202.0;19.0;Novak Djokovic
54807;0.0;1.0;27.663244353200003;2010-495;3.0;183.0;Mikhail Youzhny;Hard;A;True;202.0;19.0;Novak Djokovic
54808;0.0;1.0;27.663244353200003;2010-495;3.0;183.0;Mikhail Youzhny;Hard;A;True;202.0;19.0;Novak Djokovic
54809;0.0;1.0;27.663244353200003;2010-495;3.0;183.0;Mikhail Youzhny;Hard;A;True;202.0;19.0;Novak Djokovic
54810;0.0;1.0;27.663244353200003;2010-495;3.0;183.0;Mikhail Youzhny;Hard;A;True;202.0;19.0;Novak Djokovic
54811;0.0;1.0;27.663244353200003;2010-495;3.0;183.0;Mikhail Youzhny;Hard;A;True;202.0;19.0;Novak Djokovic
54858;0.0;5.0;28.8514715948;2011-1536;3.0;183.0;Mikhail Youzhny;Clay;M;True;127.0;1.0;Juan Martin del Potro
54859;0.0;5.0;28.8514715948;2011-1536;3.0;183.0;Mikhail Youzhny;Clay;M;True;127.0;1.0;Juan Martin del Potro
54914;0.0;3.0;29.8863791923;2012-416;2.0;183.0;Mikhail Youzhny;Clay;M;False;89.0;1.0;Juan Martin del Potro
54915;0.0;3.0;29.8863791923;2012-416;2.0;183.0;Mikhail Youzhny;Clay;M;False;89.0;1.0;Juan Martin del Potro
54916;0.0;3.0;29.8863791923;2012-416;2.0;183.0;Mikhail Youzhny;Clay;M;False;89.0;1.0;Juan Martin del Potro
54917;0.0;0.0;29.9247091034;2012-520;3.0;183.0;Mikhail Youzhny;Clay;G;True;101.0;9.0;David Ferrer
54918;0.0;0.0;29.9247091034;2012-520;3.0;183.0;Mikhail Youzhny;Clay;G;True;101.0;9.0;David Ferrer
55001;1.0;0.0;32.0328542094;2014-321;2.0;183.0;Mikhail Youzhny;Clay;A;True;69.0;16.0;Leonardo Mayer
55002;1.0;0.0;32.0328542094;2014-321;2.0;183.0;Mikhail Youzhny;Clay;A;True;69.0;16.0;Leonardo Mayer
55003;1.0;0.0;32.0328542094;2014-321;2.0;183.0;Mikhail Youzhny;Clay;A;True;69.0;16.0;Leonardo Mayer
55004;1.0;0.0;32.0328542094;2014-321;2.0;183.0;Mikhail Youzhny;Clay;A;True;69.0;16.0;Leonardo Mayer
55146;1.0;1.0;26.9158110883;2014-352;2.0;188.0;Santiago Giraldo;Hard;M;False;63.0;3.0;Mikhail Youzhny
55147;1.0;1.0;26.9158110883;2014-352;2.0;188.0;Santiago Giraldo;Hard;M;False;63.0;3.0;Mikhail Youzhny
55156;0.0;2.0;26.398357289499998;2014-425;2.0;188.0;Santiago Giraldo;Clay;A;False;73.0;17.0;Kei Nishikori
55157;0.0;2.0;26.398357289499998;2014-425;2.0;188.0;Santiago Giraldo;Clay;A;False;73.0;17.0;Kei Nishikori
55158;0.0;2.0;26.398357289499998;2014-425;2.0;188.0;Santiago Giraldo;Clay;A;False;73.0;17.0;Kei Nishikori
55159;0.0;2.0;26.398357289499998;2014-425;2.0;188.0;Santiago Giraldo;Clay;A;False;73.0;17.0;Kei Nishikori
55212;0.0;0.0;22.3162217659;2010-403;2.0;188.0;Santiago Giraldo;Hard;M;False;50.0;5.0;Mikhail Youzhny
55216;0.0;8.0;22.4887063655;2010-520;5.0;188.0;Santiago Giraldo;Clay;G;False;216.0;6.0;Kei Nishikori
55217;0.0;8.0;22.4887063655;2010-520;5.0;188.0;Santiago Giraldo;Clay;G;False;216.0;6.0;Kei Nishikori
55218;0.0;8.0;22.4887063655;2010-520;5.0;188.0;Santiago Giraldo;Clay;G;False;216.0;6.0;Kei Nishikori
55223;0.0;4.0;22.6611909651;2010-423;2.0;188.0;Santiago Giraldo;Hard;A;False;51.0;5.0;Janko Tipsarevic
55225;0.0;4.0;22.7186858316;2010-422;2.0;188.0;Santiago Giraldo;Hard;M;False;58.0;5.0;Jurgen Melzer
55247;1.0;7.0;23.6194387406;2011-321;2.0;188.0;Santiago Giraldo;Clay;A;False;89.0;5.0;Jurgen Melzer
55248;1.0;7.0;23.6194387406;2011-321;2.0;188.0;Santiago Giraldo;Clay;A;False;89.0;5.0;Jurgen Melzer
55249;1.0;7.0;23.6194387406;2011-321;2.0;188.0;Santiago Giraldo;Clay;A;False;89.0;5.0;Jurgen Melzer
55252;1.0;4.0;23.6769336071;2011-319;2.0;188.0;Santiago Giraldo;Clay;A;False;69.0;4.0;Daniel Brands
55260;0.0;2.0;23.1211498973;2011-301;2.0;188.0;Santiago Giraldo;Hard;A;False;74.0;6.0;David Ferrer
55261;0.0;2.0;23.1211498973;2011-301;2.0;188.0;Santiago Giraldo;Hard;A;False;74.0;6.0;David Ferrer
55262;0.0;2.0;23.1211498973;2011-301;2.0;188.0;Santiago Giraldo;Hard;A;False;74.0;6.0;David Ferrer
55305;0.0;1.0;24.4052019165;2012-425;2.0;188.0;Santiago Giraldo;Clay;A;False;74.0;7.0;Andy Murray
55306;0.0;1.0;24.4052019165;2012-425;2.0;188.0;Santiago Giraldo;Clay;A;False;74.0;7.0;Andy Murray
55307;0.0;1.0;24.4052019165;2012-425;2.0;188.0;Santiago Giraldo;Clay;A;False;74.0;7.0;Andy Murray
55308;0.0;1.0;24.4052019165;2012-425;2.0;188.0;Santiago Giraldo;Clay;A;False;74.0;7.0;Andy Murray
55321;1.0;3.0;25.2484599589;2013-807;3.0;188.0;Santiago Giraldo;Clay;A;False;138.0;3.0;Ruben Ramirez Hidalgo
55349;0.0;10.0;25.8617385352;2013-5014;3.0;188.0;Santiago Giraldo;Hard;M;False;138.0;8.0;John Isner
55350;0.0;10.0;25.8617385352;2013-5014;3.0;188.0;Santiago Giraldo;Hard;M;False;138.0;8.0;John Isner
55382;0.0;2.0;26.1875427789;2014-505;2.0;188.0;Santiago Giraldo;Clay;A;False;91.0;19.0;Leonardo Mayer
55383;0.0;2.0;26.1875427789;2014-505;2.0;188.0;Santiago Giraldo;Clay;A;False;91.0;19.0;Leonardo Mayer
55384;0.0;4.0;26.206707734400002;2014-506;2.0;188.0;Santiago Giraldo;Clay;A;False;112.0;6.0;David Ferrer
55385;0.0;4.0;26.206707734400002;2014-506;2.0;188.0;Santiago Giraldo;Clay;A;False;112.0;6.0;David Ferrer
55386;0.0;4.0;26.206707734400002;2014-506;2.0;188.0;Santiago Giraldo;Clay;A;False;112.0;6.0;David Ferrer
55387;0.0;4.0;26.206707734400002;2014-506;2.0;188.0;Santiago Giraldo;Clay;A;False;112.0;6.0;David Ferrer
55388;0.0;4.0;26.206707734400002;2014-506;2.0;188.0;Santiago Giraldo;Clay;A;False;112.0;6.0;David Ferrer
55404;0.0;0.0;26.8391512663;2014-747;2.0;188.0;Santiago Giraldo;Hard;A;False;61.0;8.0;John Isner
55405;0.0;0.0;26.8391512663;2014-747;2.0;188.0;Santiago Giraldo;Hard;A;False;61.0;8.0;John Isner
55406;0.0;0.0;26.8391512663;2014-747;2.0;188.0;Santiago Giraldo;Hard;A;False;61.0;8.0;John Isner
55407;0.0;0.0;26.8391512663;2014-747;2.0;188.0;Santiago Giraldo;Hard;A;False;61.0;8.0;John Isner
55418;1.0;6.0;27.356605065;2015-717;2.0;188.0;Santiago Giraldo;Clay;A;True;93.0;17.0;Janko Tipsarevic
55424;0.0;0.0;27.1266255989;2015-301;2.0;188.0;Santiago Giraldo;Hard;A;True;78.0;18.0;Kenny De Schepper
55433;0.0;3.0;27.394934976;2015-425;2.0;188.0;Santiago Giraldo;Clay;A;True;83.0;17.0;Kei Nishikori
